Date,Price,Open,High,Low,Vol,Change
"Jun 29, 2015",1278.00,1278.00,1278.00,1278.00,0.17K,0.38%
"Jun 26, 2015",1273.10,1273.10,1273.10,1270.00,0.03K,0.22%
"Jun 25, 2015",1270.30,1270.30,1270.30,1270.30,0.10K,-0.06%
"Jun 24, 2015",1271.00,1271.00,1271.00,1271.00,0.26K,-0.30%
"Jun 23, 2015",1274.80,1274.80,1274.80,1274.80,0.06K,-0.57%
"Jun 22, 2015",1282.10,1282.10,1282.10,1282.10,0.03K,-1.33%
"Jun 19, 2015",1299.40,1299.40,1299.40,1296.00,0.14K,-0.11%
"Jun 18, 2015",1300.80,1300.80,1300.80,1300.80,0.13K,1.87%
"Jun 17, 2015",1276.90,1276.90,1276.90,1276.90,0.17K,-0.20%
"Jun 16, 2015",1279.40,1279.40,1279.40,1279.40,0.03K,-0.50%
"Jun 15, 2015",1285.80,1285.80,1285.80,1285.80,0.10K,0.37%
"Jun 12, 2015",1281.00,1281.00,1281.00,1281.00,0.14K,-0.12%
"Jun 11, 2015",1282.60,1282.60,1282.60,1282.60,0.07K,-0.47%
"Jun 10, 2015",1288.60,1288.60,1288.60,1288.60,0.30K,0.92%
"Jun 09, 2015",1276.80,1276.80,1276.80,1276.80,0.14K,0.38%
"Jun 08, 2015",1272.00,1272.00,1272.00,1272.00,0.17K,0.43%
"Jun 05, 2015",1266.60,1264.00,1266.80,1263.00,0.01K,-0.28%
"Jun 04, 2015",1270.10,1270.10,1270.10,1268.50,0.45K,-0.77%
"Jun 03, 2015",1279.90,1279.90,1279.90,1279.90,0.00K,-0.61%
"Jun 02, 2015",1287.80,1287.80,1287.80,1287.80,1.00K,0.58%
"Jun 01, 2015",1280.40,1280.40,1280.40,1280.40,1.24K,-0.02%
"May 29, 2015",1280.70,1280.70,1280.70,1276.50,4.75K,0.02%
"May 28, 2015",1280.50,1280.50,1280.50,1278.00,52.71K,0.15%
"May 27, 2015",1278.60,1278.60,1278.60,1279.00,0.03K,-0.28%
"May 26, 2015",1282.20,1288.90,1288.90,1280.00,0.00K,6.20%
"May 25, 2015",1207.40,1204.60,1209.00,1203.30,-,0.25%
"May 24, 2015",1204.40,1205.80,1205.80,1203.90,-,-7.33%
"May 22, 2015",1299.70,1299.70,1299.70,1292.00,0.00K,0.12%
"May 21, 2015",1298.10,1298.10,1298.10,1296.50,0.04K,-0.41%
"May 20, 2015",1303.50,1303.50,1303.50,1303.50,0.01K,0.16%
"May 19, 2015",1301.40,1317.50,1318.20,1317.50,0.00K,-1.50%
"May 18, 2015",1321.20,1321.20,1321.20,1321.20,0.01K,0.17%
"May 15, 2015",1318.90,1318.90,1318.90,1318.90,0.01K,-0.01%
"May 14, 2015",1319.00,1319.00,1319.00,1319.00,0.04K,0.52%
"May 13, 2015",1312.20,1312.20,1312.20,1312.20,0.03K,1.96%
"May 12, 2015",1287.00,1287.00,1287.00,1287.00,0.01K,0.76%
"May 11, 2015",1277.30,1277.30,1277.30,1277.30,0.03K,-0.41%
"May 08, 2015",1282.50,1282.50,1282.50,1282.50,0.05K,0.31%
"May 07, 2015",1278.50,1278.50,1278.50,1278.50,0.04K,-0.64%
"May 06, 2015",1286.70,1286.70,1286.70,1286.70,0.01K,-0.12%
"May 05, 2015",1288.20,1288.20,1288.20,1288.20,0.05K,0.72%
"May 04, 2015",1279.00,1279.00,1279.00,1279.00,0.04K,1.02%
"May 01, 2015",1266.10,1266.10,1266.10,1266.10,0.02K,-0.54%
"Apr 30, 2015",1273.00,1273.00,1273.00,1273.00,0.14K,-2.08%
"Apr 29, 2015",1300.00,1300.00,1300.00,1300.00,0.11K,-0.11%
"Apr 28, 2015",1301.40,1301.40,1301.40,1301.40,0.01K,0.95%
"Apr 27, 2015",1289.20,1289.20,1289.20,1289.20,0.19K,2.28%
"Apr 24, 2015",1260.40,1260.40,1260.40,1260.40,0.05K,-1.68%
"Apr 23, 2015",1282.00,1282.00,1282.00,1282.00,0.33K,0.57%
"Apr 22, 2015",1274.70,1274.70,1274.70,1274.70,0.09K,-1.12%
"Apr 21, 2015",1289.10,1289.10,1289.10,1289.10,0.03K,0.77%
"Apr 20, 2015",1279.30,1279.30,1279.30,1279.30,0.07K,-0.68%
"Apr 17, 2015",1288.10,1288.10,1288.10,1288.10,0.02K,0.40%
"Apr 16, 2015",1283.00,1283.00,1283.00,1283.00,0.20K,-0.27%
"Apr 15, 2015",1286.50,1286.50,1286.50,1286.50,0.20K,0.66%
"Apr 14, 2015",1278.10,1278.10,1278.10,1278.10,0.55K,-0.75%
"Apr 13, 2015",1287.80,1287.80,1287.80,1287.80,0.42K,-0.43%
"Apr 10, 2015",1293.30,1293.30,1293.30,1293.30,0.20K,0.91%
"Apr 09, 2015",1281.60,1281.60,1281.60,1281.60,0.52K,-0.74%
"Apr 08, 2015",1291.10,1291.10,1291.10,1291.10,0.24K,-0.56%
"Apr 07, 2015",1298.40,1298.40,1298.40,1298.40,0.41K,-0.54%
"Apr 06, 2015",1305.40,1305.40,1305.40,1305.40,0.34K,1.34%
"Apr 03, 2015",1288.20,1288.20,1288.20,1288.20,-,0.00%
"Apr 02, 2015",1288.20,1288.20,1288.20,1288.20,1.68K,-0.46%
"Apr 01, 2015",1294.20,1294.20,1294.20,1294.20,1.63K,1.73%
"Mar 31, 2015",1272.20,1272.20,1272.20,1272.20,3.41K,-0.33%
"Mar 30, 2015",1276.40,1276.40,1276.40,1276.40,37.99K,-1.20%
"Mar 27, 2015",1291.90,1291.90,1291.90,1291.90,0.00K,-0.39%
"Mar 26, 2015",1297.00,1297.00,1297.00,1297.00,0.07K,0.75%
"Mar 25, 2015",1287.30,1287.30,1287.30,1287.30,0.01K,0.48%
"Mar 24, 2015",1281.20,1281.20,1281.20,1281.20,0.41K,0.29%
"Mar 23, 2015",1277.50,1277.50,1277.50,1277.50,0.01K,0.22%
"Mar 20, 2015",1274.70,1274.70,1274.70,1274.70,0.05K,1.21%
"Mar 19, 2015",1259.50,1259.50,1259.50,1259.50,0.04K,0.96%
"Mar 18, 2015",1247.50,1247.50,1247.50,1247.50,0.11K,0.24%
"Mar 17, 2015",1244.50,1244.50,1244.50,1244.50,0.07K,-0.38%
"Mar 16, 2015",1249.30,1249.30,1249.30,1249.30,0.06K,0.03%
"Mar 13, 2015",1248.90,1248.90,1248.90,1248.90,0.04K,-0.01%
"Mar 12, 2015",1249.00,1249.00,1249.00,1249.00,0.06K,0.05%
"Mar 11, 2015",1248.40,1248.40,1248.40,1248.40,0.07K,-0.77%
"Mar 10, 2015",1258.10,1258.10,1258.10,1258.10,0.09K,-0.78%
"Mar 09, 2015",1268.00,1268.00,1268.00,1268.00,0.05K,0.19%
"Mar 06, 2015",1265.60,1265.60,1265.60,1265.60,0.17K,-2.35%
"Mar 05, 2015",1296.10,1296.10,1296.10,1296.10,0.03K,-0.35%
"Mar 04, 2015",1300.60,1300.60,1300.60,1300.60,0.03K,-0.28%
"Mar 03, 2015",1304.20,1304.20,1304.20,1304.20,0.05K,-0.12%
"Mar 02, 2015",1305.80,1305.80,1305.80,1305.80,0.12K,-0.27%
"Feb 27, 2015",1309.40,1309.40,1309.40,1309.40,0.20K,0.25%
"Feb 26, 2015",1306.10,1306.10,1306.10,1306.10,0.56K,0.78%
"Feb 25, 2015",1296.00,1296.00,1296.00,1296.00,0.02K,0.22%
"Feb 24, 2015",1293.10,1293.10,1293.10,1293.10,0.15K,-0.43%
"Feb 23, 2015",1298.70,1298.70,1298.70,1298.70,0.27K,-0.35%
"Feb 20, 2015",1303.20,1303.20,1303.20,1303.20,0.05K,-0.28%
"Feb 19, 2015",1306.90,1306.90,1306.90,1306.90,0.07K,0.41%
"Feb 18, 2015",1301.50,1301.50,1301.50,1301.50,0.15K,-0.64%
"Feb 17, 2015",1309.90,1323.30,1323.30,1323.30,0.00K,6.35%
"Feb 16, 2015",1231.70,1228.70,1236.40,1228.50,-,0.24%
"Feb 15, 2015",1228.80,1228.20,1229.30,1227.80,-,-7.27%
"Feb 13, 2015",1325.20,1325.20,1325.20,1325.20,0.07K,0.49%
"Feb 12, 2015",1318.70,1318.70,1318.70,1318.70,0.10K,-0.04%
"Feb 11, 2015",1319.20,1319.20,1319.20,1319.20,0.10K,-0.90%
"Feb 10, 2015",1331.20,1331.20,1331.20,1331.20,0.23K,-0.65%
"Feb 09, 2015",1339.90,1339.90,1339.90,1339.90,0.32K,0.55%
"Feb 06, 2015",1332.60,1332.60,1332.60,1332.60,0.43K,-1.65%
"Feb 05, 2015",1354.90,1354.90,1354.90,1354.90,0.13K,-1.35%
"Feb 04, 2015",1373.40,1367.00,1367.00,1367.00,0.00K,0.45%
"Feb 03, 2015",1367.30,1367.30,1367.30,1367.30,2.38K,-1.09%
"Feb 02, 2015",1382.40,1382.40,1382.40,1382.40,1.65K,-0.16%
"Jan 30, 2015",1384.60,1384.60,1384.60,1384.60,8.63K,1.53%
"Jan 29, 2015",1363.80,1380.20,1380.20,1380.20,0.00K,-2.74%
"Jan 28, 2015",1402.20,1402.20,1402.20,1402.20,0.03K,-0.88%
"Jan 27, 2015",1414.70,1414.70,1414.70,1414.70,0.02K,0.65%
"Jan 26, 2015",1405.60,1405.60,1405.60,1405.60,0.03K,-0.85%
"Jan 23, 2015",1417.60,1417.60,1417.60,1417.60,0.02K,-0.53%
"Jan 22, 2015",1425.20,1425.20,1425.20,1425.20,0.13K,0.83%
"Jan 21, 2015",1413.40,1391.10,1391.10,1390.90,0.00K,0.07%
"Jan 20, 2015",1412.40,1380.00,1380.00,1380.00,0.00K,10.70%
"Jan 19, 2015",1275.90,1279.40,1279.50,1272.50,-,-0.24%
"Jan 18, 2015",1279.00,1281.00,1281.90,1275.70,-,-8.96%
"Jan 16, 2015",1404.90,1404.90,1404.90,1404.90,0.04K,0.87%
"Jan 15, 2015",1392.80,1380.00,1380.00,1380.00,0.00K,2.07%
"Jan 14, 2015",1364.50,1364.50,1364.50,1366.70,0.02K,-0.73%
"Jan 13, 2015",1374.50,1377.40,1377.40,1377.40,0.00K,0.09%
"Jan 12, 2015",1373.20,1357.40,1357.40,1357.40,0.00K,1.16%
"Jan 09, 2015",1357.40,1357.40,1357.40,1357.40,0.04K,0.43%
"Jan 08, 2015",1351.60,1351.60,1351.60,1350.00,0.09K,-0.15%
"Jan 07, 2015",1353.60,1353.60,1353.60,1350.30,0.03K,-0.63%
"Jan 06, 2015",1362.20,1362.20,1362.20,1362.20,0.10K,0.64%
"Jan 05, 2015",1353.50,1340.00,1340.00,1340.00,0.00K,1.18%
"Jan 02, 2015",1337.70,1337.70,1337.70,1337.70,0.14K,12.71%
"Jan 01, 2015",1186.80,1184.10,1187.50,1184.10,-,-11.13%
"Dec 31, 2014",1335.40,1335.40,1335.40,1346.70,0.09K,1.79%
"Dec 30, 2014",1311.90,1181.40,1210.30,1181.40,0.19K,1.47%
"Dec 29, 2014",1292.90,1186.50,1186.50,1181.30,0.06K,-1.13%
"Dec 26, 2014",1307.70,1177.20,1194.40,1177.20,0.12K,11.10%
"Dec 25, 2014",1177.00,1175.00,1178.90,1175.00,-,-8.45%
"Dec 24, 2014",1285.60,1177.00,1179.30,1173.70,0.02K,-0.32%
"Dec 23, 2014",1289.70,1179.30,1180.30,1175.00,0.23K,0.00%
"Dec 22, 2014",1289.70,1198.00,1198.00,1172.70,0.22K,-1.22%
"Dec 19, 2014",1305.60,1198.00,1200.80,1196.50,0.10K,0.13%
"Dec 18, 2014",1303.90,1189.70,1207.30,1189.70,0.20K,0.12%
"Dec 17, 2014",1302.30,1198.20,1199.60,1184.00,0.09K,0.02%
"Dec 16, 2014",1302.00,1197.20,1222.00,1192.70,0.22K,-1.19%
"Dec 15, 2014",1317.70,1223.10,1223.10,1198.00,0.08K,-1.18%
"Dec 12, 2014",1333.50,1227.80,1227.80,1216.20,0.20K,-0.66%
"Dec 11, 2014",1342.30,1226.60,1232.00,1216.20,0.26K,-0.24%
"Dec 10, 2014",1345.50,1231.20,1234.60,1226.60,0.31K,-0.35%
"Dec 09, 2014",1350.20,1202.00,1238.00,1202.00,0.31K,2.72%
"Dec 08, 2014",1314.40,1190.60,1207.00,1187.20,0.18K,0.27%
"Dec 05, 2014",1310.80,1203.10,1206.00,1186.70,0.56K,-1.01%
"Dec 04, 2014",1324.20,1208.20,1213.00,1201.60,0.36K,-0.12%
"Dec 03, 2014",1325.80,1198.10,1213.70,1196.10,0.44K,0.84%
"Dec 02, 2014",1314.70,1212.30,1212.30,1191.30,1.24K,-1.34%
"Dec 01, 2014",1332.50,1160.00,1220.40,1141.70,5.52K,3.20%
"Nov 28, 2014",1291.20,1197.00,1198.30,1163.80,11.18K,8.61%
"Nov 27, 2014",1188.80,1197.30,1199.30,1185.40,-,-9.56%
"Nov 26, 2014",1314.50,1200.50,1201.00,1193.70,75.30K,-0.05%
"Nov 25, 2014",1315.20,1197.10,1197.10,1197.10,0.00K,0.08%
"Nov 24, 2014",1314.20,1197.70,1197.90,1196.50,0.02K,-0.13%
"Nov 21, 2014",1315.90,1191.00,1202.40,1189.00,0.02K,0.53%
"Nov 20, 2014",1308.90,1191.80,1191.90,1190.70,0.00K,-0.34%
"Nov 19, 2014",1313.40,1196.50,1198.30,1190.00,0.02K,-0.16%
"Nov 18, 2014",1315.50,1197.10,1197.10,1193.90,0.00K,0.91%
"Nov 17, 2014",1303.70,1183.10,1186.90,1180.60,0.02K,-0.15%
"Nov 14, 2014",1305.60,1155.20,1191.00,1148.00,0.49K,1.89%
"Nov 13, 2014",1281.40,1163.70,1164.50,1155.00,1.05K,0.08%
"Nov 12, 2014",1280.40,1162.50,1168.10,1157.50,0.02K,-0.37%
"Nov 11, 2014",1285.10,1155.00,1170.50,1151.60,0.02K,0.30%
"Nov 10, 2014",1281.30,1171.00,1171.00,1150.70,0.04K,-0.75%
"Nov 07, 2014",1291.00,1139.90,1169.70,1132.90,0.10K,2.10%
"Nov 06, 2014",1264.40,1141.10,1147.50,1137.90,0.14K,-0.29%
"Nov 05, 2014",1268.10,1168.10,1168.70,1137.80,0.16K,-1.72%
"Nov 04, 2014",1290.30,1166.90,1171.00,1165.00,0.04K,-0.32%
"Nov 03, 2014",1294.40,1166.40,1172.30,1163.10,0.06K,-0.12%
"Oct 31, 2014",1295.90,1199.60,1199.70,1161.40,0.26K,-2.04%
"Oct 30, 2014",1322.90,1213.70,1214.70,1195.80,0.52K,-1.95%
"Oct 29, 2014",1349.20,1224.30,1224.30,1224.30,-,-0.25%
"Oct 28, 2014",1352.60,1224.90,1231.00,1224.70,0.05K,0.01%
"Oct 27, 2014",1352.40,1230.20,1230.20,1227.30,0.28K,-0.19%
"Oct 24, 2014",1355.00,1229.40,1232.70,1229.40,0.07K,0.21%
"Oct 23, 2014",1352.10,1228.00,1228.00,1227.90,0.00K,-1.06%
"Oct 22, 2014",1366.60,1244.80,1244.80,1244.30,0.00K,-0.38%
"Oct 21, 2014",1371.80,1251.00,1251.00,1251.00,0.05K,0.55%
"Oct 20, 2014",1364.30,1237.30,1244.00,1235.40,0.11K,0.43%
"Oct 17, 2014",1358.50,1237.40,1237.50,1232.60,0.36K,0.07%
"Oct 16, 2014",1357.50,1242.10,1243.00,1236.70,0.01K,-0.28%
"Oct 15, 2014",1361.30,1243.70,1247.00,1230.90,0.25K,0.15%
"Oct 14, 2014",1359.30,1235.90,1235.90,1235.80,0.07K,10.58%
"Oct 13, 2014",1229.30,1229.80,1234.00,1227.00,0.10K,-9.19%
"Oct 10, 2014",1353.70,1223.50,1223.50,1217.00,0.19K,-0.38%
"Oct 09, 2014",1358.80,1223.90,1229.00,1223.90,0.02K,1.09%
"Oct 08, 2014",1344.20,1210.20,1217.90,1207.00,0.01K,-1.42%
"Oct 07, 2014",1363.60,1209.10,1210.80,1205.30,0.27K,0.21%
"Oct 06, 2014",1360.70,1338.30,1338.30,1338.30,0.01K,1.02%
"Oct 03, 2014",1346.90,1212.40,1212.40,1191.00,0.50K,-1.55%
"Oct 02, 2014",1368.10,1215.30,1219.50,1210.30,0.18K,-0.15%
"Oct 01, 2014",1370.20,1207.70,1217.80,1205.50,0.18K,0.26%
"Sep 30, 2014",1366.70,1214.80,1218.20,1204.00,0.68K,-0.51%
"Sep 29, 2014",1373.70,1216.30,1222.20,1214.70,6.34K,0.24%
"Sep 26, 2014",1370.40,1214.10,1214.10,1214.10,0.00K,-0.44%
"Sep 25, 2014",1376.40,1209.50,1216.10,1209.50,0.01K,0.11%
"Sep 24, 2014",1374.90,1216.80,1216.80,1216.80,0.00K,-0.17%
"Sep 23, 2014",1377.20,1221.00,1221.00,1221.00,0.01K,0.22%
"Sep 22, 2014",1374.20,1214.90,1214.90,1212.40,0.01K,0.08%
"Sep 19, 2014",1373.10,1218.30,1218.30,1218.30,0.00K,-0.74%
"Sep 18, 2014",1383.40,1216.20,1220.40,1216.20,0.01K,-0.62%
"Sep 17, 2014",1392.00,1236.20,1236.20,1221.90,0.01K,-0.07%
"Sep 16, 2014",1393.00,1238.30,1238.30,1235.90,0.00K,0.12%
"Sep 15, 2014",1391.30,1226.70,1235.00,1226.70,0.02K,0.25%
"Sep 12, 2014",1387.80,1227.00,1227.00,1227.00,0.05K,-0.54%
"Sep 11, 2014",1395.40,1237.40,1237.40,1237.40,-,-0.47%
"Sep 10, 2014",1402.00,1256.70,1256.70,1243.50,0.10K,-0.19%
"Sep 09, 2014",1404.60,1246.80,1246.80,1246.80,-,-0.40%
"Sep 08, 2014",1410.20,1268.40,1268.40,1262.20,0.00K,-0.91%
"Sep 05, 2014",1423.20,1263.20,1268.10,1263.20,0.12K,0.06%
"Sep 04, 2014",1422.30,1268.70,1272.70,1260.30,0.29K,-0.22%
"Sep 03, 2014",1425.50,1266.30,1271.10,1263.10,0.28K,0.46%
"Sep 02, 2014",1419.00,1284.50,1286.40,1262.50,0.28K,10.22%
"Sep 01, 2014",1287.40,1287.60,1290.90,1285.90,-,-0.02%
"Aug 31, 2014",1287.70,1288.50,1289.00,1286.80,-,-10.61%
"Aug 29, 2014",1440.60,1289.50,1289.70,1284.80,0.12K,-0.22%
"Aug 28, 2014",1443.80,1284.50,1293.70,1284.30,0.82K,0.48%
"Aug 27, 2014",1436.90,1281.50,1282.30,1281.50,0.04K,-0.17%
"Aug 26, 2014",1439.30,1289.40,1289.50,1281.10,0.07K,0.43%
"Aug 25, 2014",1433.10,1424.90,1424.90,1424.90,0.00K,-0.07%
"Aug 22, 2014",1434.10,1276.00,1280.00,1275.00,0.12K,0.34%
"Aug 21, 2014",1429.20,1290.00,1290.00,1272.00,0.26K,-1.37%
"Aug 20, 2014",1449.00,1295.40,1295.80,1288.40,0.33K,0.00%
"Aug 19, 2014",1449.00,1298.80,1301.70,1294.00,0.14K,-0.26%
"Aug 18, 2014",1452.80,1301.40,1302.10,1295.70,0.10K,-0.45%
"Aug 15, 2014",1459.40,1311.70,1312.80,1292.00,0.20K,-0.66%
"Aug 14, 2014",1469.10,1311.80,1316.40,1309.70,0.32K,0.08%
"Aug 13, 2014",1467.90,1308.80,1312.60,1305.00,0.24K,0.18%
"Aug 12, 2014",1465.30,1306.20,1315.80,1305.80,0.44K,-0.01%
"Aug 11, 2014",1465.50,1308.40,1309.70,1305.30,0.19K,-0.03%
"Aug 08, 2014",1465.90,1310.80,1322.10,1308.00,0.59K,-0.10%
"Aug 07, 2014",1467.30,1305.30,1313.20,1302.50,0.23K,0.31%
"Aug 06, 2014",1462.70,1288.10,1309.00,1287.80,0.71K,1.65%
"Aug 05, 2014",1439.00,1288.00,1292.70,1282.60,0.83K,-0.20%
"Aug 04, 2014",1441.90,1294.40,1295.00,1285.90,0.92K,-0.63%
"Aug 01, 2014",1451.10,1284.10,1296.60,1279.70,1.99K,0.67%
"Jul 31, 2014",1441.50,1295.10,1297.30,1280.60,5.66K,-1.00%
"Jul 30, 2014",1456.10,1298.60,1303.00,1291.00,0.00K,-0.04%
"Jul 29, 2014",1456.70,1310.90,1310.90,1310.00,0.05K,-0.36%
"Jul 28, 2014",1462.00,1307.40,1308.00,1304.30,0.05K,0.12%
"Jul 25, 2014",1460.30,1294.80,1294.80,1294.80,0.01K,0.90%
"Jul 24, 2014",1447.30,1297.50,1297.50,1297.50,0.00K,-0.89%
"Jul 23, 2014",1460.30,1304.50,1304.50,1304.50,-,-0.09%
"Jul 22, 2014",1461.60,1306.10,1306.10,1306.10,0.00K,-0.54%
"Jul 21, 2014",1469.60,1311.00,1315.50,1311.00,0.02K,0.33%
"Jul 18, 2014",1464.70,1322.70,1322.70,1306.20,0.03K,-0.50%
"Jul 17, 2014",1472.10,1303.10,1323.80,1303.10,0.02K,1.18%
"Jul 16, 2014",1454.90,1298.40,1303.10,1296.90,0.03K,0.25%
"Jul 15, 2014",1451.30,1307.40,1312.10,1294.10,0.37K,-0.64%
"Jul 14, 2014",1460.70,1332.80,1332.80,1304.70,0.10K,-2.16%
"Jul 11, 2014",1492.90,1337.90,1339.00,1336.20,0.11K,-0.12%
"Jul 10, 2014",1494.70,1330.50,1343.70,1328.00,0.03K,1.01%
"Jul 09, 2014",1479.70,1324.00,1330.40,1324.00,0.02K,0.56%
"Jul 08, 2014",1471.40,1318.40,1323.50,1316.00,0.01K,-0.04%
"Jul 07, 2014",1472.00,1319.60,1320.30,1313.20,0.09K,11.41%
"Jul 04, 2014",1321.30,1321.10,1324.00,1319.60,-,-10.46%
"Jul 03, 2014",1475.60,1327.30,1327.70,1313.00,0.04K,-0.62%
"Jul 02, 2014",1484.80,1326.80,1330.70,1326.80,0.23K,0.31%
"Jul 01, 2014",1480.20,1326.70,1331.40,1326.20,0.05K,0.35%
"Jun 30, 2014",1475.10,1315.30,1328.70,1311.80,0.74K,11.83%
"Jun 27, 2014",1319.00,1317.40,1320.90,1313.30,0.63K,0.22%
"Jun 26, 2014",1316.10,1319.60,1319.60,1312.40,0.59K,-0.46%
"Jun 25, 2014",1322.20,1315.30,1323.40,1312.00,0.29K,0.10%
"Jun 24, 2014",1320.90,1315.60,1325.60,1315.60,0.22K,0.22%
"Jun 23, 2014",1318.00,1312.30,1316.90,1312.30,0.14K,0.14%
"Jun 20, 2014",1316.20,1321.40,1321.40,1306.80,0.25K,0.19%
"Jun 19, 2014",1313.70,1277.20,1321.00,1277.20,0.60K,3.25%
"Jun 18, 2014",1272.40,1269.90,1272.70,1267.40,0.14K,0.06%
"Jun 17, 2014",1271.70,1272.80,1272.80,1260.90,0.82K,-0.25%
"Jun 16, 2014",1274.90,1279.80,1283.50,1270.80,0.33K,0.09%
"Jun 13, 2014",1273.70,1272.50,1274.70,1271.30,0.15K,0.01%
"Jun 12, 2014",1273.60,1260.00,1274.50,1260.00,0.13K,1.02%
"Jun 11, 2014",1260.80,1259.90,1264.40,1259.10,0.13K,0.08%
"Jun 10, 2014",1259.80,1252.40,1262.30,1251.00,1.01K,0.50%
"Jun 09, 2014",1253.50,1252.70,1256.10,1251.80,0.10K,0.11%
"Jun 06, 2014",1252.10,1253.40,1256.60,1246.30,0.38K,-0.07%
"Jun 05, 2014",1253.00,1244.00,1256.60,1241.20,1.32K,0.72%
"Jun 04, 2014",1244.00,1245.10,1248.80,1242.70,0.60K,-0.02%
"Jun 03, 2014",1244.30,1244.10,1247.50,1240.50,0.65K,0.05%
"Jun 02, 2014",1243.70,1250.00,1250.70,1240.90,0.77K,-0.15%
"May 30, 2014",1245.60,1255.10,1259.60,1241.80,3.84K,-0.85%
"May 29, 2014",1256.30,1258.30,1260.60,1250.90,38.05K,-0.24%
"May 28, 2014",1259.30,1259.30,1259.30,1263.60,-,-0.48%
"May 27, 2014",1265.40,1291.90,1291.90,1276.00,0.03K,-2.10%
"May 26, 2014",1292.50,1291.60,1294.40,1291.40,-,0.06%
"May 25, 2014",1291.70,1293.90,1294.20,1291.10,-,0.01%
"May 23, 2014",1291.60,1293.20,1293.40,1293.20,0.00K,-0.25%
"May 22, 2014",1294.90,1294.20,1295.00,1294.20,0.00K,0.54%
"May 21, 2014",1288.00,1287.40,1287.40,1287.40,0.00K,-0.50%
"May 20, 2014",1294.50,1290.70,1290.70,1290.10,0.01K,0.06%
"May 19, 2014",1293.70,1293.70,1293.70,1293.70,0.04K,0.03%
"May 16, 2014",1293.30,1293.30,1293.30,1293.30,0.01K,-0.02%
"May 15, 2014",1293.50,1302.50,1302.50,1292.80,0.03K,-0.93%
"May 14, 2014",1305.70,1292.80,1306.90,1292.80,0.03K,0.86%
"May 13, 2014",1294.60,1295.50,1295.50,1292.00,0.02K,-0.08%
"May 12, 2014",1295.60,1282.10,1295.90,1281.20,0.02K,0.64%
"May 09, 2014",1287.30,1287.30,1287.30,1287.30,0.00K,-0.01%
"May 08, 2014",1287.40,1291.50,1291.50,1285.50,0.07K,-0.09%
"May 07, 2014",1288.60,1310.30,1312.00,1288.00,0.02K,-1.51%
"May 06, 2014",1308.30,1309.40,1309.40,1306.90,0.01K,-0.05%
"May 05, 2014",1309.00,1305.60,1314.20,1305.50,0.03K,0.49%
"May 02, 2014",1302.60,1276.70,1302.70,1276.70,0.09K,1.52%
"May 01, 2014",1283.10,1288.70,1288.70,1278.00,0.03K,-0.96%
"Apr 30, 2014",1295.60,1296.00,1296.50,1286.60,0.18K,-0.03%
"Apr 29, 2014",1296.00,1295.50,1300.50,1289.10,0.90K,-0.22%
"Apr 28, 2014",1298.90,1305.40,1305.40,1293.00,0.06K,-0.14%
"Apr 25, 2014",1300.70,1293.80,1304.60,1293.80,0.27K,0.79%
"Apr 24, 2014",1290.50,1284.60,1297.90,1272.40,0.52K,0.49%
"Apr 23, 2014",1284.20,1284.30,1287.70,1282.40,0.18K,0.28%
"Apr 22, 2014",1280.60,1289.20,1291.60,1276.00,0.10K,-0.57%
"Apr 21, 2014",1288.00,1290.00,1299.20,1283.70,0.10K,-0.42%
"Apr 17, 2014",1293.40,1300.10,1303.00,1292.50,0.12K,-0.74%
"Apr 16, 2014",1303.10,1302.70,1304.00,1295.00,0.18K,0.24%
"Apr 15, 2014",1300.00,1322.70,1322.70,1291.50,0.24K,-2.05%
"Apr 14, 2014",1327.20,1320.10,1330.00,1320.10,0.33K,0.64%
"Apr 11, 2014",1318.70,1319.00,1322.80,1316.30,0.08K,-0.11%
"Apr 10, 2014",1320.10,1311.80,1323.80,1311.20,0.13K,1.12%
"Apr 09, 2014",1305.50,1309.50,1313.60,1301.10,0.19K,-0.24%
"Apr 08, 2014",1308.70,1296.60,1314.10,1296.60,0.26K,0.82%
"Apr 07, 2014",1298.00,1301.40,1304.00,1296.30,0.36K,-0.40%
"Apr 04, 2014",1303.20,1285.50,1306.10,1284.40,0.98K,1.46%
"Apr 03, 2014",1284.40,1290.80,1293.60,1282.70,0.78K,-0.47%
"Apr 02, 2014",1290.50,1280.20,1294.10,1280.20,1.10K,0.85%
"Apr 01, 2014",1279.60,1285.10,1287.90,1277.30,0.88K,-0.30%
"Mar 31, 2014",1283.40,1294.30,1298.80,1282.40,4.12K,-0.80%
"Mar 28, 2014",1293.80,1292.20,1299.40,1285.90,65.49K,-0.07%
"Mar 27, 2014",1294.70,1294.70,1294.70,1294.70,-,-0.67%
"Mar 26, 2014",1303.40,1315.20,1315.20,1311.80,0.00K,-0.61%
"Mar 25, 2014",1311.40,1315.50,1315.50,1307.50,0.05K,0.02%
"Mar 24, 2014",1311.20,1333.00,1333.00,1310.50,0.10K,-1.86%
"Mar 21, 2014",1336.00,1339.10,1339.10,1335.00,0.00K,0.41%
"Mar 20, 2014",1330.50,1333.70,1333.70,1325.80,0.07K,-0.81%
"Mar 19, 2014",1341.40,1357.10,1358.00,1332.70,0.06K,-1.30%
"Mar 18, 2014",1359.00,1359.30,1361.80,1353.40,0.04K,-1.01%
"Mar 17, 2014",1372.90,1386.10,1391.40,1372.20,0.03K,-0.44%
